X,CH1,
Second,Volt,
2.57240e-04,-4.80e-01,
2.57280e-04,-4.80e-01,
2.57320e-04,-4.80e-01,
2.57360e-04,-4.80e-01,
2.57400e-04,-5.60e-01,
2.57440e-04,-5.60e-01,
2.57480e-04,-5.60e-01,
2.57520e-04,-5.60e-01,
2.57560e-04,-5.60e-01,
2.57600e-04,-6.40e-01,
2.57640e-04,-6.40e-01,
2.57680e-04,-6.40e-01,
2.57720e-04,-6.40e-01,
2.57760e-04,-7.20e-01,
2.57800e-04,-6.40e-01,
2.57840e-04,-8.00e-01,
2.57880e-04,-7.20e-01,
2.57920e-04,-8.00e-01,
2.57960e-04,-8.00e-01,
2.58000e-04,-8.00e-01,
2.58040e-04,-8.00e-01,
2.58080e-04,-8.00e-01,
2.58120e-04,-8.80e-01,
2.58160e-04,-9.60e-01,
2.58200e-04,-8.80e-01,
2.58240e-04,-9.60e-01,
2.58280e-04,-9.60e-01,
2.58320e-04,-9.60e-01,
2.58360e-04,-9.60e-01,
2.58400e-04,-9.60e-01,
2.58440e-04,-1.04e+00,
2.58480e-04,-1.04e+00,
2.58520e-04,-1.04e+00,
2.58560e-04,-1.12e+00,
2.58600e-04,-1.12e+00,
2.58640e-04,-1.12e+00,
2.58680e-04,-1.12e+00,
2.58720e-04,-1.12e+00,
2.58760e-04,-1.20e+00,
2.58800e-04,-1.12e+00,
2.58840e-04,-1.20e+00,
2.58880e-04,-1.20e+00,
2.58920e-04,-1.28e+00,
2.58960e-04,-1.20e+00,
2.59000e-04,-1.28e+00,
2.59040e-04,-1.28e+00,
2.59080e-04,-1.28e+00,
2.59120e-04,-1.28e+00,
2.59160e-04,-1.28e+00,
2.59200e-04,-1.44e+00,
2.59240e-04,-1.36e+00,
2.59280e-04,-1.44e+00,
2.59320e-04,-1.44e+00,
2.59360e-04,-1.44e+00,
2.59400e-04,-1.44e+00,
2.59440e-04,-1.44e+00,
2.59480e-04,-1.44e+00,
2.59520e-04,-1.52e+00,
2.59560e-04,-1.44e+00,
2.59600e-04,-1.44e+00,
2.59640e-04,-1.44e+00,
2.59680e-04,-1.60e+00,
2.59720e-04,-1.44e+00,
2.59760e-04,-1.52e+00,
2.59800e-04,-1.60e+00,
2.59840e-04,-1.60e+00,
2.59880e-04,-1.60e+00,
2.59920e-04,-1.60e+00,
2.59960e-04,-1.60e+00,
2.60000e-04,-1.60e+00,
2.60040e-04,-1.60e+00,
2.60080e-04,-1.60e+00,
2.60120e-04,-1.68e+00,
2.60160e-04,-1.60e+00,
2.60200e-04,-1.68e+00,
2.60240e-04,-1.68e+00,
2.60280e-04,-1.76e+00,
2.60320e-04,-1.68e+00,
2.60360e-04,-1.76e+00,
2.60400e-04,-1.68e+00,
2.60440e-04,-1.76e+00,
2.60480e-04,-1.76e+00,
2.60520e-04,-1.76e+00,
2.60560e-04,-1.76e+00,
2.60600e-04,-1.76e+00,
2.60640e-04,-1.76e+00,
2.60680e-04,-1.76e+00,
2.60720e-04,-1.76e+00,
2.60760e-04,-1.84e+00,
2.60800e-04,-1.84e+00,
2.60840e-04,-1.84e+00,
2.60880e-04,-1.92e+00,
2.60920e-04,-1.84e+00,
2.60960e-04,-1.84e+00,
2.61000e-04,-1.84e+00,
2.61040e-04,-1.92e+00,
2.61080e-04,-1.84e+00,
2.61120e-04,-1.92e+00,
2.61160e-04,-1.84e+00,
2.61200e-04,-1.92e+00,
2.61240e-04,-1.84e+00,
2.61280e-04,-1.92e+00,
2.61320e-04,-1.92e+00,
2.61360e-04,-1.92e+00,
2.61400e-04,-1.92e+00,
2.61440e-04,-2.00e+00,
2.61480e-04,-1.92e+00,
2.61520e-04,-1.92e+00,
2.61560e-04,-2.00e+00,
2.61600e-04,-1.92e+00,
2.61640e-04,-2.00e+00,
2.61680e-04,-1.92e+00,
2.61720e-04,-2.00e+00,
2.61760e-04,-1.92e+00,
2.61800e-04,-2.08e+00,
2.61840e-04,-2.00e+00,
2.61880e-04,-2.00e+00,
2.61920e-04,-2.00e+00,
2.61960e-04,-2.08e+00,
2.62000e-04,-2.00e+00,
2.62040e-04,-2.08e+00,
2.62080e-04,-2.08e+00,
2.62120e-04,-2.08e+00,
2.62160e-04,-2.00e+00,
2.62200e-04,-2.08e+00,
2.62240e-04,-2.08e+00,
2.62280e-04,-2.08e+00,
2.62320e-04,-2.08e+00,
2.62360e-04,-2.08e+00,
2.62400e-04,-2.08e+00,
2.62440e-04,-2.08e+00,
2.62480e-04,-2.08e+00,
2.62520e-04,-2.08e+00,
2.62560e-04,-2.08e+00,
2.62600e-04,-2.08e+00,
2.62640e-04,-2.16e+00,
2.62680e-04,-2.08e+00,
2.62720e-04,-2.08e+00,
2.62760e-04,-2.08e+00,
2.62800e-04,-2.16e+00,
2.62840e-04,-2.08e+00,
2.62880e-04,-2.08e+00,
2.62920e-04,-2.08e+00,
2.62960e-04,-2.16e+00,
2.63000e-04,-2.08e+00,
2.63040e-04,-2.08e+00,
2.63080e-04,-2.08e+00,
2.63120e-04,-2.08e+00,
2.63160e-04,-2.16e+00,
2.63200e-04,-2.08e+00,
2.63240e-04,-2.16e+00,
2.63280e-04,-2.16e+00,
2.63320e-04,-2.16e+00,
2.63360e-04,-2.08e+00,
2.63400e-04,-2.16e+00,
2.63440e-04,-2.08e+00,
2.63480e-04,-2.16e+00,
2.63520e-04,-2.08e+00,
2.63560e-04,-2.16e+00,
2.63600e-04,-2.08e+00,
2.63640e-04,-2.16e+00,
2.63680e-04,-2.08e+00,
2.63720e-04,-2.24e+00,
2.63760e-04,-2.16e+00,
2.63800e-04,-2.16e+00,
2.63840e-04,-2.16e+00,
2.63880e-04,-2.08e+00,
2.63920e-04,-2.16e+00,
2.63960e-04,-2.08e+00,
2.64000e-04,-2.16e+00,
2.64040e-04,-2.08e+00,
2.64080e-04,-2.24e+00,
2.64120e-04,-2.16e+00,
2.64160e-04,-2.16e+00,
2.64200e-04,-2.16e+00,
2.64240e-04,-2.08e+00,
2.64280e-04,-2.08e+00,
2.64320e-04,-2.16e+00,
2.64360e-04,-2.08e+00,
2.64400e-04,-2.16e+00,
2.64440e-04,-2.08e+00,
2.64480e-04,-2.16e+00,
2.64520e-04,-2.08e+00,
2.64560e-04,-2.16e+00,
2.64600e-04,-2.08e+00,
2.64640e-04,-2.16e+00,
2.64680e-04,-2.16e+00,
2.64720e-04,-2.16e+00,
2.64760e-04,-2.16e+00,
2.64800e-04,-2.08e+00,
2.64840e-04,-2.16e+00,
2.64880e-04,-2.08e+00,
2.64920e-04,-2.16e+00,
2.64960e-04,-2.08e+00,
2.65000e-04,-2.16e+00,
2.65040e-04,-2.08e+00,
2.65080e-04,-2.16e+00,
2.65120e-04,-2.08e+00,
2.65160e-04,-2.08e+00,
2.65200e-04,-2.08e+00,
2.65240e-04,-2.16e+00,
2.65280e-04,-2.08e+00,
2.65320e-04,-2.08e+00,
2.65360e-04,-2.08e+00,
2.65400e-04,-2.08e+00,
2.65440e-04,-2.08e+00,
2.65480e-04,-2.08e+00,
2.65520e-04,-2.08e+00,
2.65560e-04,-2.08e+00,
2.65600e-04,-2.16e+00,
2.65640e-04,-2.08e+00,
2.65680e-04,-2.08e+00,
2.65720e-04,-2.08e+00,
2.65760e-04,-2.08e+00,
2.65800e-04,-2.08e+00,
2.65840e-04,-2.08e+00,
2.65880e-04,-2.08e+00,
2.65920e-04,-2.08e+00,
2.65960e-04,-2.08e+00,
2.66000e-04,-2.08e+00,
2.66040e-04,-2.08e+00,
2.66080e-04,-2.08e+00,
2.66120e-04,-2.00e+00,
2.66160e-04,-2.08e+00,
2.66200e-04,-2.08e+00,
2.66240e-04,-2.08e+00,
2.66280e-04,-2.08e+00,
2.66320e-04,-2.08e+00,
2.66360e-04,-2.08e+00,
2.66400e-04,-2.00e+00,
2.66440e-04,-2.08e+00,
2.66480e-04,-2.00e+00,
2.66520e-04,-2.08e+00,
2.66560e-04,-2.00e+00,
2.66600e-04,-2.08e+00,
2.66640e-04,-2.08e+00,
2.66680e-04,-2.08e+00,
2.66720e-04,-2.00e+00,
2.66760e-04,-2.00e+00,
2.66800e-04,-2.00e+00,
2.66840e-04,-2.08e+00,
2.66880e-04,-2.00e+00,
2.66920e-04,-2.00e+00,
2.66960e-04,-2.00e+00,
2.67000e-04,-1.92e+00,
2.67040e-04,-1.92e+00,
2.67080e-04,-2.00e+00,
2.67120e-04,-1.92e+00,
2.67160e-04,-1.92e+00,
2.67200e-04,-2.00e+00,
2.67240e-04,-1.92e+00,
2.67280e-04,-2.00e+00,
2.67320e-04,-1.92e+00,
2.67360e-04,-2.00e+00,
2.67400e-04,-1.92e+00,
2.67440e-04,-2.00e+00,
2.67480e-04,-1.92e+00,
2.67520e-04,-1.92e+00,
2.67560e-04,-1.92e+00,
2.67600e-04,-1.92e+00,
2.67640e-04,-1.92e+00,
2.67680e-04,-1.92e+00,
2.67720e-04,-1.84e+00,
2.67760e-04,-1.92e+00,
2.67800e-04,-1.92e+00,
2.67840e-04,-1.92e+00,
2.67880e-04,-1.92e+00,
2.67920e-04,-1.84e+00,
2.67960e-04,-1.92e+00,
2.68000e-04,-1.84e+00,
2.68040e-04,-1.92e+00,
2.68080e-04,-1.84e+00,
2.68120e-04,-1.84e+00,
2.68160e-04,-1.84e+00,
2.68200e-04,-1.84e+00,
2.68240e-04,-1.84e+00,
2.68280e-04,-1.84e+00,
2.68320e-04,-1.84e+00,
2.68360e-04,-1.84e+00,
2.68400e-04,-1.76e+00,
2.68440e-04,-1.84e+00,
2.68480e-04,-1.76e+00,
2.68520e-04,-1.76e+00,
2.68560e-04,-1.76e+00,
2.68600e-04,-1.76e+00,
2.68640e-04,-1.84e+00,
2.68680e-04,-1.76e+00,
2.68720e-04,-1.76e+00,
2.68760e-04,-1.76e+00,
2.68800e-04,-1.76e+00,
2.68840e-04,-1.76e+00,
2.68880e-04,-1.76e+00,
2.68920e-04,-1.68e+00,
2.68960e-04,-1.76e+00,
2.69000e-04,-1.76e+00,
2.69040e-04,-1.76e+00,
2.69080e-04,-1.68e+00,
2.69120e-04,-1.68e+00,
2.69160e-04,-1.68e+00,
2.69200e-04,-1.68e+00,
2.69240e-04,-1.68e+00,
2.69280e-04,-1.68e+00,
2.69320e-04,-1.60e+00,
2.69360e-04,-1.60e+00,
2.69400e-04,-1.60e+00,
2.69440e-04,-1.60e+00,
2.69480e-04,-1.60e+00,
2.69520e-04,-1.60e+00,
2.69560e-04,-1.60e+00,
2.69600e-04,-1.60e+00,
2.69640e-04,-1.60e+00,
2.69680e-04,-1.52e+00,
2.69720e-04,-1.60e+00,
2.69760e-04,-1.52e+00,
2.69800e-04,-1.52e+00,
2.69840e-04,-1.44e+00,
2.69880e-04,-1.44e+00,
2.69920e-04,-1.44e+00,
2.69960e-04,-1.44e+00,
2.70000e-04,-1.44e+00,
2.70040e-04,-1.44e+00,
2.70080e-04,-1.44e+00,
2.70120e-04,-1.44e+00,
2.70160e-04,-1.44e+00,
2.70200e-04,-1.44e+00,
2.70240e-04,-1.44e+00,
2.70280e-04,-1.36e+00,
2.70320e-04,-1.44e+00,
2.70360e-04,-1.36e+00,
2.70400e-04,-1.44e+00,
2.70440e-04,-1.28e+00,
2.70480e-04,-1.36e+00,
2.70520e-04,-1.28e+00,
2.70560e-04,-1.36e+00,
2.70600e-04,-1.28e+00,
2.70640e-04,-1.28e+00,
2.70680e-04,-1.28e+00,
2.70720e-04,-1.28e+00,
2.70760e-04,-1.20e+00,
2.70800e-04,-1.20e+00,
2.70840e-04,-1.20e+00,
2.70880e-04,-1.20e+00,
2.70920e-04,-1.20e+00,
2.70960e-04,-1.20e+00,
2.71000e-04,-1.20e+00,
2.71040e-04,-1.12e+00,
2.71080e-04,-1.12e+00,
2.71120e-04,-1.12e+00,
2.71160e-04,-1.12e+00,
2.71200e-04,-1.12e+00,
2.71240e-04,-1.12e+00,
2.71280e-04,-1.04e+00,
2.71320e-04,-1.12e+00,
2.71360e-04,-1.04e+00,
2.71400e-04,-1.12e+00,
2.71440e-04,-1.04e+00,
2.71480e-04,-1.04e+00,
2.71520e-04,-1.04e+00,
2.71560e-04,-1.04e+00,
2.71600e-04,-9.60e-01,
2.71640e-04,-9.60e-01,
2.71680e-04,-9.60e-01,
2.71720e-04,-9.60e-01,
2.71760e-04,-9.60e-01,
2.71800e-04,-9.60e-01,
2.71840e-04,-9.60e-01,
2.71880e-04,-8.80e-01,
2.71920e-04,-9.60e-01,
2.71960e-04,-8.00e-01,
2.72000e-04,-8.80e-01,
2.72040e-04,-8.00e-01,
2.72080e-04,-8.00e-01,
2.72120e-04,-7.20e-01,
2.72160e-04,-8.80e-01,
2.72200e-04,-8.00e-01,
2.72240e-04,-8.00e-01,
2.72280e-04,-7.20e-01,
2.72320e-04,-8.00e-01,
2.72360e-04,-7.20e-01,
2.72400e-04,-7.20e-01,
2.72440e-04,-7.20e-01,
2.72480e-04,-7.20e-01,
2.72520e-04,-7.20e-01,
2.72560e-04,-6.40e-01,
2.72600e-04,-7.20e-01,
2.72640e-04,-6.40e-01,
2.72680e-04,-6.40e-01,
2.72720e-04,-6.40e-01,
2.72760e-04,-6.40e-01,
2.72800e-04,-5.60e-01,
2.72840e-04,-6.40e-01,
2.72880e-04,-5.60e-01,
2.72920e-04,-5.60e-01,
2.72960e-04,-5.60e-01,
2.73000e-04,-5.60e-01,
2.73040e-04,-4.80e-01,
2.73080e-04,-5.60e-01,
2.73120e-04,-4.80e-01,
2.73160e-04,-5.60e-01,
2.73200e-04,-4.80e-01,
2.73240e-04,-4.80e-01,
2.73280e-04,-4.80e-01,
2.73320e-04,-4.80e-01,
2.73360e-04,-5.60e-01,
2.73400e-04,-4.80e-01,
2.73440e-04,-5.60e-01,
2.73480e-04,-4.80e-01,
2.73520e-04,-5.60e-01,
2.73560e-04,-4.80e-01,
2.73600e-04,-4.80e-01,
2.73640e-04,-4.80e-01,
2.73680e-04,-4.80e-01,
2.73720e-04,-4.80e-01,
2.73760e-04,-4.80e-01,
2.73800e-04,-4.80e-01,
2.73840e-04,-4.80e-01,
2.73880e-04,-4.80e-01,
2.73920e-04,-4.80e-01,
2.73960e-04,-4.00e-01,
2.74000e-04,-4.00e-01,
2.74040e-04,-4.00e-01,
2.74080e-04,-4.00e-01,
2.74120e-04,-3.20e-01,
2.74160e-04,-3.20e-01,
2.74200e-04,-4.00e-01,
2.74240e-04,-3.20e-01,
2.74280e-04,-4.00e-01,
2.74320e-04,-3.20e-01,
2.74360e-04,-4.00e-01,
2.74400e-04,-3.20e-01,
2.74440e-04,-4.00e-01,
2.74480e-04,-3.20e-01,
2.74520e-04,-4.00e-01,
2.74560e-04,-3.20e-01,
2.74600e-04,-3.20e-01,
2.74640e-04,-3.20e-01,
2.74680e-04,-3.20e-01,
2.74720e-04,-3.20e-01,
2.74760e-04,-3.20e-01,
2.74800e-04,-3.20e-01,
2.74840e-04,-3.20e-01,
2.74880e-04,-3.20e-01,
2.74920e-04,-3.20e-01,
2.74960e-04,-3.20e-01,
2.75000e-04,-3.20e-01,
2.75040e-04,-4.00e-01,
2.75080e-04,-3.20e-01,
2.75120e-04,-4.00e-01,
2.75160e-04,-3.20e-01,
2.75200e-04,-4.00e-01,
2.75240e-04,-3.20e-01,
2.75280e-04,-4.00e-01,
2.75320e-04,-3.20e-01,
2.75360e-04,-4.00e-01,
2.75400e-04,-4.00e-01,
2.75440e-04,-4.00e-01,
2.75480e-04,-4.00e-01,
2.75520e-04,-4.80e-01,
2.75560e-04,-4.80e-01,
2.75600e-04,-4.80e-01,
2.75640e-04,-4.80e-01,
2.75680e-04,-4.80e-01,
2.75720e-04,-4.80e-01,
2.75760e-04,-4.80e-01,
2.75800e-04,-4.80e-01,
2.75840e-04,-4.80e-01,
2.75880e-04,-4.80e-01,
2.75920e-04,-4.80e-01,
2.75960e-04,-4.80e-01,
2.76000e-04,-4.80e-01,
2.76040e-04,-4.80e-01,
2.76080e-04,-4.80e-01,
2.76120e-04,-5.60e-01,
2.76160e-04,-4.80e-01,
2.76200e-04,-5.60e-01,
2.76240e-04,-5.60e-01,
2.76280e-04,-6.40e-01,
2.76320e-04,-5.60e-01,
2.76360e-04,-6.40e-01,
2.76400e-04,-5.60e-01,
2.76440e-04,-6.40e-01,
2.76480e-04,-6.40e-01,
2.76520e-04,-6.40e-01,
2.76560e-04,-6.40e-01,
2.76600e-04,-6.40e-01,
2.76640e-04,-6.40e-01,
2.76680e-04,-6.40e-01,
2.76720e-04,-7.20e-01,
2.76760e-04,-6.40e-01,
2.76800e-04,-7.20e-01,
2.76840e-04,-6.40e-01,
2.76880e-04,-7.20e-01,
2.76920e-04,-7.20e-01,
2.76960e-04,-8.00e-01,
2.77000e-04,-7.20e-01,
2.77040e-04,-8.00e-01,
2.77080e-04,-8.00e-01,
2.77120e-04,-8.00e-01,
2.77160e-04,-7.20e-01,
2.77200e-04,-8.00e-01,
2.77240e-04,-8.00e-01,
2.77280e-04,-8.00e-01,
2.77320e-04,-8.00e-01,
2.77360e-04,-8.00e-01,
2.77400e-04,-8.00e-01,
2.77440e-04,-8.00e-01,
2.77480e-04,-8.00e-01,
2.77520e-04,-8.00e-01,
2.77560e-04,-8.80e-01,
2.77600e-04,-8.00e-01,
2.77640e-04,-8.00e-01,
2.77680e-04,-8.00e-01,
2.77720e-04,-8.00e-01,
2.77760e-04,-8.00e-01,
2.77800e-04,-8.80e-01,
2.77840e-04,-8.80e-01,
2.77880e-04,-8.80e-01,
2.77920e-04,-8.00e-01,
2.77960e-04,-8.80e-01,
2.78000e-04,-8.80e-01,
2.78040e-04,-8.80e-01,
2.78080e-04,-9.60e-01,
2.78120e-04,-8.80e-01,
2.78160e-04,-9.60e-01,
2.78200e-04,-8.80e-01,
2.78240e-04,-9.60e-01,
2.78280e-04,-8.80e-01,
2.78320e-04,-9.60e-01,
2.78360e-04,-8.80e-01,
2.78400e-04,-9.60e-01,
2.78440e-04,-9.60e-01,
2.78480e-04,-9.60e-01,
2.78520e-04,-8.80e-01,
2.78560e-04,-9.60e-01,
2.78600e-04,-8.80e-01,
2.78640e-04,-9.60e-01,
2.78680e-04,-9.60e-01,
2.78720e-04,-9.60e-01,
2.78760e-04,-9.60e-01,
2.78800e-04,-9.60e-01,
2.78840e-04,-9.60e-01,
2.78880e-04,-9.60e-01,
2.78920e-04,-9.60e-01,
2.78960e-04,-9.60e-01,
2.79000e-04,-9.60e-01,
2.79040e-04,-9.60e-01,
2.79080e-04,-9.60e-01,
2.79120e-04,-8.80e-01,
2.79160e-04,-9.60e-01,
2.79200e-04,-9.60e-01,
2.79240e-04,-9.60e-01,
2.79280e-04,-8.80e-01,
2.79320e-04,-9.60e-01,
2.79360e-04,-9.60e-01,
2.79400e-04,-9.60e-01,
2.79440e-04,-8.80e-01,
2.79480e-04,-9.60e-01,
2.79520e-04,-9.60e-01,
2.79560e-04,-9.60e-01,
2.79600e-04,-9.60e-01,
2.79640e-04,-9.60e-01,
2.79680e-04,-9.60e-01,
2.79720e-04,-9.60e-01,
2.79760e-04,-9.60e-01,
2.79800e-04,-8.80e-01,
2.79840e-04,-9.60e-01,
2.79880e-04,-8.80e-01,
2.79920e-04,-9.60e-01,
2.79960e-04,-8.80e-01,
2.80000e-04,-9.60e-01,
2.80040e-04,-8.80e-01,
2.80080e-04,-9.60e-01,
2.80120e-04,-8.80e-01,
2.80160e-04,-9.60e-01,
2.80200e-04,-8.80e-01,
2.80240e-04,-9.60e-01,
2.80280e-04,-8.80e-01,
2.80320e-04,-9.60e-01,
2.80360e-04,-8.80e-01,
2.80400e-04,-8.80e-01,
2.80440e-04,-8.00e-01,
2.80480e-04,-8.80e-01,
2.80520e-04,-8.80e-01,
2.80560e-04,-8.80e-01,
2.80600e-04,-8.80e-01,
2.80640e-04,-8.80e-01,
2.80680e-04,-8.80e-01,
2.80720e-04,-8.00e-01,
2.80760e-04,-8.80e-01,
2.80800e-04,-8.80e-01,
2.80840e-04,-8.00e-01,
2.80880e-04,-8.00e-01,
2.80920e-04,-8.80e-01,
2.80960e-04,-8.00e-01,
2.81000e-04,-8.00e-01,
2.81040e-04,-8.00e-01,
2.81080e-04,-8.80e-01,
2.81120e-04,-8.00e-01,
2.81160e-04,-8.00e-01,
2.81200e-04,-8.00e-01,
2.81240e-04,-8.00e-01,
2.81280e-04,-8.00e-01,
2.81320e-04,-8.00e-01,
2.81360e-04,-8.80e-01,
2.81400e-04,-8.80e-01,
2.81440e-04,-8.00e-01,
2.81480e-04,-8.00e-01,
2.81520e-04,-8.00e-01,
2.81560e-04,-8.00e-01,
2.81600e-04,-8.80e-01,
2.81640e-04,-7.20e-01,
2.81680e-04,-8.00e-01,
2.81720e-04,-8.00e-01,
2.81760e-04,-8.80e-01,
2.81800e-04,-8.00e-01,
2.81840e-04,-8.00e-01,
2.81880e-04,-8.00e-01,
2.81920e-04,-8.00e-01,
2.81960e-04,-8.00e-01,
2.82000e-04,-7.20e-01,
2.82040e-04,-8.00e-01,
2.82080e-04,-8.80e-01,
2.82120e-04,-8.00e-01,
2.82160e-04,-8.00e-01,
2.82200e-04,-8.00e-01,
2.82240e-04,-8.00e-01,
2.82280e-04,-8.00e-01,
2.82320e-04,-8.00e-01,
2.82360e-04,-8.00e-01,
2.82400e-04,-8.00e-01,
2.82440e-04,-8.80e-01,
2.82480e-04,-8.00e-01,
2.82520e-04,-8.00e-01,
2.82560e-04,-8.00e-01,
2.82600e-04,-8.00e-01,
2.82640e-04,-7.20e-01,
2.82680e-04,-8.00e-01,
2.82720e-04,-8.00e-01,
2.82760e-04,-8.00e-01,
2.82800e-04,-8.00e-01,
2.82840e-04,-8.00e-01,
2.82880e-04,-8.00e-01,
2.82920e-04,-8.00e-01,
2.82960e-04,-8.00e-01,
2.83000e-04,-8.00e-01,
2.83040e-04,-8.00e-01,
2.83080e-04,-8.00e-01,
2.83120e-04,-8.00e-01,
2.83160e-04,-8.00e-01,
2.83200e-04,-8.00e-01,
2.83240e-04,-8.00e-01,
2.83280e-04,-8.00e-01,
2.83320e-04,-8.00e-01,
2.83360e-04,-8.00e-01,
2.83400e-04,-8.00e-01,
2.83440e-04,-8.00e-01,
2.83480e-04,-7.20e-01,
2.83520e-04,-8.00e-01,
2.83560e-04,-7.20e-01,
2.83600e-04,-8.00e-01,
2.83640e-04,-7.20e-01,
2.83680e-04,-7.20e-01,
2.83720e-04,-7.20e-01,
2.83760e-04,-5.60e-01,
2.83800e-04,-4.80e-01,
2.83840e-04,-3.20e-01,
2.83880e-04,-7.99e-02,
2.83920e-04,0.00e+00,
2.83960e-04,-7.99e-02,
2.84000e-04,-1.04e+00,
2.84040e-04,-9.60e-01,
2.84080e-04,-8.00e-01,
2.84120e-04,-5.60e-01,
2.84160e-04,-5.60e-01,
2.84200e-04,-8.00e-01,
2.84240e-04,-8.00e-01,
2.84280e-04,-8.00e-01,
2.84320e-04,-6.40e-01,
2.84360e-04,-6.40e-01,
2.84400e-04,-6.40e-01,
2.84440e-04,-6.40e-01,
2.84480e-04,-6.40e-01,
2.84520e-04,-6.40e-01,
2.84560e-04,-6.40e-01,
2.84600e-04,-5.60e-01,
2.84640e-04,-5.60e-01,
2.84680e-04,-4.80e-01,
2.84720e-04,-5.60e-01,
2.84760e-04,-4.80e-01,
2.84800e-04,-4.80e-01,
2.84840e-04,-4.80e-01,
2.84880e-04,-4.80e-01,
2.84920e-04,-4.80e-01,
2.84960e-04,-4.80e-01,
2.85000e-04,-3.20e-01,
2.85040e-04,-4.00e-01,
2.85080e-04,-3.20e-01,
2.85120e-04,-3.20e-01,
2.85160e-04,-3.20e-01,
2.85200e-04,-3.20e-01,
2.85240e-04,-3.20e-01,
2.85280e-04,-3.20e-01,
2.85320e-04,-2.40e-01,
2.85360e-04,-2.40e-01,
2.85400e-04,-7.99e-02,
2.85440e-04,-7.99e-02,
2.85480e-04,-7.99e-02,
2.85520e-04,0.00e+00,
2.85560e-04,-7.99e-02,
2.85600e-04,0.00e+00,
2.85640e-04,-7.99e-02,
2.85680e-04,7.99e-02,
2.85720e-04,7.99e-02,
2.85760e-04,7.99e-02,
2.85800e-04,7.99e-02,
2.85840e-04,1.60e-01,
2.85880e-04,1.60e-01,
2.85920e-04,1.60e-01,
2.85960e-04,2.40e-01,
2.86000e-04,2.40e-01,
2.86040e-04,2.40e-01,
2.86080e-04,2.40e-01,
2.86120e-04,3.20e-01,
2.86160e-04,2.40e-01,
2.86200e-04,3.20e-01,
2.86240e-04,3.20e-01,
2.86280e-04,4.00e-01,
2.86320e-04,4.00e-01,
2.86360e-04,4.00e-01,
2.86400e-04,4.00e-01,
2.86440e-04,4.80e-01,
2.86480e-04,4.80e-01,
2.86520e-04,5.60e-01,
2.86560e-04,5.60e-01,
2.86600e-04,5.60e-01,
2.86640e-04,5.60e-01,
2.86680e-04,6.40e-01,
2.86720e-04,6.40e-01,
2.86760e-04,7.20e-01,
2.86800e-04,7.20e-01,
2.86840e-04,7.20e-01,
2.86880e-04,8.00e-01,
2.86920e-04,8.00e-01,
2.86960e-04,8.00e-01,
2.87000e-04,8.80e-01,
2.87040e-04,8.80e-01,
2.87080e-04,8.80e-01,
2.87120e-04,8.80e-01,
2.87160e-04,8.80e-01,
2.87200e-04,9.60e-01,
2.87240e-04,9.60e-01,
2.87280e-04,1.04e+00,
2.87320e-04,1.04e+00,
2.87360e-04,1.04e+00,
2.87400e-04,1.04e+00,
2.87440e-04,1.12e+00,
2.87480e-04,1.12e+00,
2.87520e-04,1.20e+00,
2.87560e-04,1.12e+00,
2.87600e-04,1.20e+00,
2.87640e-04,1.20e+00,
2.87680e-04,1.20e+00,
2.87720e-04,1.28e+00,
2.87760e-04,1.28e+00,
2.87800e-04,1.36e+00,
2.87840e-04,1.28e+00,
2.87880e-04,1.44e+00,
2.87920e-04,1.36e+00,
2.87960e-04,1.44e+00,
2.88000e-04,1.36e+00,
2.88040e-04,1.44e+00,
2.88080e-04,1.44e+00,
2.88120e-04,1.52e+00,
2.88160e-04,1.52e+00,
2.88200e-04,1.52e+00,
2.88240e-04,1.52e+00,
2.88280e-04,1.60e+00,
2.88320e-04,1.60e+00,
2.88360e-04,1.68e+00,
2.88400e-04,1.68e+00,
2.88440e-04,1.68e+00,
2.88480e-04,1.68e+00,
2.88520e-04,1.68e+00,
2.88560e-04,1.76e+00,
2.88600e-04,1.76e+00,
2.88640e-04,1.76e+00,
2.88680e-04,1.76e+00,
2.88720e-04,1.84e+00,
2.88760e-04,1.84e+00,
2.88800e-04,1.84e+00,
2.88840e-04,1.84e+00,
2.88880e-04,1.92e+00,
2.88920e-04,1.84e+00,
2.88960e-04,2.00e+00,
2.89000e-04,2.00e+00,
2.89040e-04,2.00e+00,
2.89080e-04,2.00e+00,
2.89120e-04,2.08e+00,
2.89160e-04,2.00e+00,
2.89200e-04,2.08e+00,
2.89240e-04,2.08e+00,
2.89280e-04,2.08e+00,
2.89320e-04,2.08e+00,
2.89360e-04,2.08e+00,
2.89400e-04,2.16e+00,
2.89440e-04,2.16e+00,
2.89480e-04,2.16e+00,
2.89520e-04,2.16e+00,
2.89560e-04,2.16e+00,
2.89600e-04,2.16e+00,
2.89640e-04,2.24e+00,
2.89680e-04,2.24e+00,
2.89720e-04,2.32e+00,
2.89760e-04,2.24e+00,
2.89800e-04,2.32e+00,
2.89840e-04,2.32e+00,
2.89880e-04,2.32e+00,
2.89920e-04,2.32e+00,
2.89960e-04,2.40e+00,
2.90000e-04,2.32e+00,
2.90040e-04,2.40e+00,
2.90080e-04,2.48e+00,
2.90120e-04,2.40e+00,
2.90160e-04,2.48e+00,
2.90200e-04,2.48e+00,
2.90240e-04,2.48e+00,
2.90280e-04,2.48e+00,
2.90320e-04,2.48e+00,
2.90360e-04,2.48e+00,
